"row ID","Temperature (C)"
"Row14452",13.9
"Row14453",13.3
"Row14454",13.9
"Row14455",14.4
"Row14456",13.9
"Row14457",14.4
"Row14458",15.0
"Row14459",17.2
"Row14460",17.8
"Row14461",18.9
"Row14462",19.4
"Row14463",18.3
"Row14464",18.3
"Row14465",18.3
"Row14466",17.2
"Row14467",16.7
"Row14468",16.7
"Row14469",16.1
"Row14470",15.0
"Row14471",15.0
"Row14472",14.4
"Row14473",13.9
"Row14474",13.3
"Row14475",12.8
"Row14476",12.2
"Row14477",12.2
"Row14478",12.2
"Row14479",12.2
"Row14480",13.9
"Row14481",15.6
"Row14482",17.2
"Row14483",17.8
"Row14484",17.8
"Row14485",18.3
"Row14486",18.9
"Row14487",18.3
"Row14488",19.4
"Row14489",20.0
"Row14490",17.8
"Row14491",16.1
"Row14492",15.0
"Row14493",14.4
"Row14494",14.4
"Row14495",14.4
"Row14496",15.0
"Row14497",15.0
"Row14498",15.0
"Row14499",15.0
"Row14500",15.0
"Row14501",15.0
"Row14502",15.6
"Row14503",15.6
"Row14504",15.6
"Row14505",16.1
"Row14506",17.8
"Row14507",20.0
"Row14508",22.2
"Row14509",22.2
"Row14510",22.8
"Row14511",22.2
"Row14512",20.6
"Row14513",19.4
"Row14514",18.3
"Row14515",17.2
"Row14516",16.1
"Row14517",14.4
"Row14518",14.4
"Row14519",15.0
"Row14520",15.6
"Row14521",15.6
"Row14522",15.0
"Row14523",15.0
"Row14524",15.0
"Row14525",15.0
"Row14526",15.0
"Row14527",15.0
"Row14528",15.6
"Row14529",16.1
"Row14530",17.2
"Row14531",18.3
"Row14532",19.4
"Row14533",21.1
"Row14534",23.3
"Row14535",23.9
"Row14536",23.9
"Row14537",22.8
"Row14538",20.6
"Row14539",18.3
"Row14540",16.7
"Row14541",16.1
"Row14542",15.6
"Row14543",15.6
"Row14544",15.0
"Row14545",14.4
"Row14546",14.4
"Row14547",13.9
"Row14548",13.9
"Row14549",12.8
"Row14550",13.3
"Row14551",13.3
"Row14552",14.4
"Row14553",16.1
"Row14554",18.3
"Row14555",18.9
"Row14556",20.6
"Row14557",21.7
"Row14558",22.2
"Row14559",21.7
"Row14560",20.6
"Row14561",19.4
"Row14562",18.3
"Row14563",17.2
"Row14564",15.6
"Row14565",15.6
"Row14566",15.0
"Row14567",14.4
"Row14568",14.4
"Row14569",14.4
"Row14570",14.4
"Row14571",13.9
"Row14572",13.9
"Row14573",13.9
"Row14574",13.3
"Row14575",13.3
"Row14576",15.0
"Row14577",17.8
"Row14578",17.8
"Row14579",20.0
"Row14580",21.1
"Row14581",22.8
"Row14582",21.1
"Row14583",19.4
"Row14584",18.9
"Row14585",18.9
"Row14586",17.8
"Row14587",17.2
"Row14588",16.1
"Row14589",15.6
"Row14590",15.0
"Row14591",15.0
"Row14592",15.0
"Row14593",15.0
"Row14594",14.4
"Row14595",14.4
"Row14596",14.4
"Row14597",13.9
"Row14598",13.9
"Row14599",14.4
"Row14600",15.0
"Row14601",16.1
"Row14602",17.2
"Row14603",17.8
"Row14604",19.4
"Row14605",19.4
"Row14606",18.9
"Row14607",18.3
"Row14608",18.3
"Row14609",18.3
"Row14610",17.2
"Row14611",16.1
"Row14612",15.0
"Row14613",15.0
"Row14614",14.4
"Row14615",14.4
"Row14616",14.4
"Row14617",14.4
"Row14618",14.4
"Row14619",13.3
"Row14620",13.3
"Row14621",13.9
"Row14622",12.8
"Row14623",13.3
"Row14624",13.9
"Row14625",15.0
"Row14626",16.7
"Row14627",17.2
"Row14628",17.8
"Row14629",17.8
"Row14630",18.9
"Row14631",18.9
"Row14632",18.9
"Row14633",18.9
"Row14634",17.8
"Row14635",16.7
"Row14636",16.1
"Row14637",16.1
"Row14638",16.1
"Row14639",16.1
"Row14640",15.6
"Row14641",15.6
"Row14642",15.6
"Row14643",15.0
"Row14644",15.0
"Row14645",15.0
"Row14646",14.4
"Row14647",14.4
"Row14648",15.0
"Row14649",17.2
"Row14650",18.3
"Row14651",19.4
"Row14652",21.1
"Row14653",21.1
"Row14654",21.7
"Row14655",21.7
"Row14656",20.0
"Row14657",20.0
"Row14658",19.4
"Row14659",18.3
"Row14660",17.2
"Row14661",17.8
"Row14662",15.6
"Row14663",15.0
"Row14664",14.4
"Row14665",14.4
"Row14666",13.9
"Row14667",13.9
"Row14668",13.3
"Row14669",12.8
"Row14670",12.8
"Row14671",12.8
"Row14672",14.4
"Row14673",18.3
"Row14674",19.4
"Row14675",20.6
"Row14676",22.2
"Row14677",25.0
"Row14678",27.2
"Row14679",27.2
"Row14680",24.4
"Row14681",23.3
"Row14682",22.2
"Row14683",20.6
"Row14684",17.2
"Row14685",16.1
"Row14686",15.0
"Row14687",14.4
"Row14688",14.4
"Row14689",14.4
"Row14690",13.9
"Row14691",13.3
"Row14692",13.9
"Row14693",12.8
"Row14694",13.3
"Row14695",12.2
"Row14696",13.9
"Row14697",16.1
"Row14698",18.3
"Row14699",17.8
"Row14700",20.6
"Row14701",21.1
"Row14702",22.2
"Row14703",21.1
"Row14704",21.7
"Row14705",19.4
"Row14706",18.9
"Row14707",16.7
"Row14708",15.6
"Row14709",14.4
"Row14710",13.9
"Row14711",13.9
"Row14712",13.3
"Row14713",12.8
"Row14714",12.8
"Row14715",12.8
"Row14716",12.2
"Row14717",12.2
"Row14718",11.7
"Row14719",11.7
"Row14720",12.8
"Row14721",14.4
"Row14722",16.1
"Row14723",18.3
"Row14724",18.3
"Row14725",20.0
"Row14726",20.0
"Row14727",19.4
"Row14728",18.9
"Row14729",17.8
"Row14730",16.1
"Row14731",13.9
"Row14732",12.8
"Row14733",12.8
"Row14734",12.8
"Row14735",12.2
"Row14736",12.2
"Row14737",12.2
"Row14738",11.7
"Row14739",11.1
"Row14740",11.7
"Row14741",12.2
"Row14742",12.8
"Row14743",12.8
"Row14744",12.8
"Row14745",13.3
"Row14746",15.0
"Row14747",16.7
"Row14748",18.3
"Row14749",20.0
"Row14750",18.3
"Row14751",18.9
"Row14752",17.8
"Row14753",16.7
"Row14754",16.7
"Row14755",16.7
"Row14756",15.6
"Row14757",15.6
"Row14758",15.6
"Row14759",14.4
"Row14760",15.0
"Row14761",14.4
"Row14762",14.4
"Row14763",14.4
"Row14764",15.0
"Row14765",15.0
"Row14766",14.4
"Row14767",15.0
"Row14768",15.0
"Row14769",17.2
"Row14770",17.8
"Row14771",20.0
"Row14772",21.7
"Row14773",22.2
"Row14774",22.2
"Row14775",21.7
"Row14776",22.2
"Row14777",21.1
"Row14778",20.0
"Row14779",17.2
"Row14780",16.1
"Row14781",16.1
"Row14782",16.1
"Row14783",16.1
"Row14784",15.6
"Row14785",15.0
"Row14786",15.0
"Row14787",15.0
"Row14788",15.0
"Row14789",14.4
"Row14790",14.4
"Row14791",13.3
"Row14792",15.0
"Row14793",16.7
"Row14794",18.3
"Row14795",20.0
"Row14796",20.0
"Row14797",20.6
"Row14798",20.6
"Row14799",21.1
"Row14800",21.1
"Row14801",20.6
"Row14802",19.4
"Row14803",18.3
"Row14804",17.2
"Row14805",16.7
"Row14806",16.1
"Row14807",15.0
"Row14808",15.0
"Row14809",14.4
"Row14810",14.4
"Row14811",13.9
"Row14812",13.9
"Row14813",13.9
"Row14814",13.9
"Row14815",13.9
"Row14816",14.4
"Row14817",15.6
"Row14818",16.7
"Row14819",17.8
"Row14820",18.9
"Row14821",19.4
"Row14822",20.0
"Row14823",20.0
"Row14824",19.4
"Row14825",18.9
"Row14826",18.3
"Row14827",16.7
"Row14828",15.6
"Row14829",15.6
"Row14830",15.0
"Row14831",15.0
"Row14832",15.0
"Row14833",15.0
"Row14834",15.0
"Row14835",15.0
"Row14836",15.0
"Row14837",15.0
"Row14838",14.4
"Row14839",14.4
"Row14840",15.0
"Row14841",16.1
"Row14842",16.7
"Row14843",17.8
"Row14844",17.8
"Row14845",18.3
"Row14846",18.9
"Row14847",18.9
"Row14848",18.9
"Row14849",17.8
"Row14850",17.2
"Row14851",16.1
"Row14852",15.0
"Row14853",15.0
"Row14854",14.4
"Row14855",14.4
"Row14856",14.4
"Row14857",15.0
"Row14858",15.0
"Row14859",15.0
"Row14860",14.4
"Row14861",14.4
"Row14862",14.4
"Row14863",14.4
"Row14864",15.0
"Row14865",15.6
"Row14866",16.7
"Row14867",18.9
"Row14868",19.4
"Row14869",20.0
"Row14870",20.6
"Row14871",22.2
"Row14872",22.2
"Row14873",21.1
"Row14874",18.3
"Row14875",17.2
"Row14876",15.6
"Row14877",15.6
"Row14878",14.4
"Row14879",13.9
"Row14880",13.9
"Row14881",13.9
"Row14882",13.9
"Row14883",13.3
"Row14884",12.8
"Row14885",12.8
"Row14886",12.2
"Row14887",13.3
"Row14888",14.4
"Row14889",16.1
"Row14890",18.3
"Row14891",18.3
"Row14892",18.9
"Row14893",19.4
"Row14894",21.7
"Row14895",21.1
"Row14896",20.6
"Row14897",19.4
"Row14898",17.8
"Row14899",15.6
"Row14900",13.9
"Row14901",13.3
"Row14902",13.3
"Row14903",13.3
"Row14904",13.3
"Row14905",12.8
"Row14906",12.8
"Row14907",12.8
"Row14908",12.2
"Row14909",12.2
"Row14910",12.2
"Row14911",12.8
"Row14912",13.3
"Row14913",14.4
"Row14914",16.7
"Row14915",17.8
"Row14916",18.9
"Row14917",20.6
"Row14918",21.7
"Row14919",21.1
"Row14920",21.1
"Row14921",18.9
"Row14922",19.4
"Row14923",16.1
"Row14924",14.4
"Row14925",13.3
"Row14926",12.8
"Row14927",12.8
"Row14928",12.2
"Row14929",12.8
"Row14930",12.2
"Row14931",12.8
"Row14932",12.8
"Row14933",12.2
"Row14934",12.2
"Row14935",12.8
"Row14936",15.6
"Row14937",17.2
"Row14938",18.9
"Row14939",20.6
"Row14940",22.8
"Row14941",23.9
"Row14942",26.7
"Row14943",30.0
"Row14944",29.4
"Row14945",26.1
"Row14946",26.1
"Row14947",25.0
"Row14948",23.9
"Row14949",21.7
"Row14950",20.6
"Row14951",19.4
"Row14952",18.9
"Row14953",17.2
"Row14954",16.1
"Row14955",15.6
"Row14956",15.0
"Row14957",15.0
"Row14958",13.9
"Row14959",14.4
"Row14960",15.6
"Row14961",20.0
"Row14962",21.1
"Row14963",22.2
"Row14964",23.3
"Row14965",26.1
"Row14966",30.0
"Row14967",28.9
"Row14968",29.4
"Row14969",25.0
"Row14970",22.2
"Row14971",16.1
"Row14972",15.0
"Row14973",15.0
"Row14974",13.9
"Row14975",13.3
"Row14976",13.3
"Row14977",12.8
"Row14978",12.8
"Row14979",12.8
"Row14980",12.2
"Row14981",12.2
"Row14982",11.7
"Row14983",12.8
"Row14984",12.8
"Row14985",15.6
"Row14986",17.2
"Row14987",18.3
"Row14988",19.4
"Row14989",20.0
"Row14990",20.6
"Row14991",22.2
"Row14992",21.7
"Row14993",21.1
"Row14994",20.0
"Row14995",17.8
"Row14996",16.1
"Row14997",15.6
"Row14998",14.4
"Row14999",14.4
"Row15000",13.9
"Row15001",14.4
"Row15002",15.0
"Row15003",15.6
"Row15004",14.4
"Row15005",14.4
"Row15006",14.4
"Row15007",14.4
"Row15008",15.0
"Row15009",15.6
"Row15010",16.7
"Row15011",17.8
"Row15012",19.4
"Row15013",19.4
"Row15014",18.9
"Row15015",18.3
"Row15016",18.3
"Row15017",17.8
"Row15018",16.1
"Row15019",15.0
"Row15020",13.9
"Row15021",13.9
"Row15022",13.3
"Row15023",13.3
"Row15024",13.3
"Row15025",12.8
"Row15026",12.8
"Row15027",12.8
"Row15028",12.8
"Row15029",12.8
"Row15030",12.8
"Row15031",12.2
"Row15032",13.3
"Row15033",13.9
"Row15034",15.0
"Row15035",17.8
"Row15036",17.8
"Row15037",18.9
"Row15038",20.0
"Row15039",20.0
"Row15040",19.4
"Row15041",18.3
"Row15042",17.2
"Row15043",15.6
"Row15044",15.0
"Row15045",14.4
"Row15046",13.9
"Row15047",13.9
"Row15048",13.9
"Row15049",13.3
"Row15050",13.9
"Row15051",13.9
"Row15052",14.4
"Row15053",14.4
"Row15054",14.4
"Row15055",15.0
"Row15056",15.0
"Row15057",16.1
"Row15058",16.7
"Row15059",19.4
"Row15060",19.4
"Row15061",20.0
"Row15062",21.1
"Row15063",20.6
"Row15064",19.4
"Row15065",18.3
"Row15066",17.2
"Row15067",15.6
"Row15068",15.0
"Row15069",14.4
"Row15070",14.4
"Row15071",14.4
"Row15072",13.9
"Row15073",13.9
"Row15074",13.9
"Row15075",13.9
"Row15076",13.9
"Row15077",14.4
"Row15078",14.4
"Row15079",13.9
"Row15080",15.0
"Row15081",15.6
"Row15082",16.1
"Row15083",17.8
"Row15084",19.4
"Row15085",19.4
"Row15086",20.6
"Row15087",20.0
"Row15088",20.0
"Row15089",19.4
"Row15090",18.3
"Row15091",16.7
"Row15092",15.6
"Row15093",15.6
"Row15094",16.1
"Row15095",15.6
"Row15096",16.1
"Row15097",15.6
"Row15098",15.6
"Row15099",15.6
"Row15100",15.0
"Row15101",14.4
"Row15102",14.4
"Row15103",15.0
"Row15104",15.0
"Row15105",16.1
"Row15106",17.2
"Row15107",18.3
"Row15108",18.9
"Row15109",19.4
"Row15110",20.6
"Row15111",20.6
"Row15112",19.4
"Row15113",18.9
"Row15114",17.8
"Row15115",16.1
"Row15116",15.6
"Row15117",15.0
"Row15118",15.6
"Row15119",15.0
"Row15120",15.0
"Row15121",15.6
"Row15122",15.6
"Row15123",15.6
"Row15124",15.6
"Row15125",15.6
"Row15126",16.1
"Row15127",16.1
"Row15128",16.7
"Row15129",17.2
"Row15130",18.3
"Row15131",18.3
"Row15132",17.2
"Row15133",19.4
"Row15134",20.0
"Row15135",21.7
"Row15136",23.3
"Row15137",25.6
"Row15138",23.3
"Row15139",20.0
"Row15140",20.0
"Row15141",19.4
"Row15142",18.9
"Row15143",17.8
"Row15144",17.8
"Row15145",17.8
"Row15146",18.3
"Row15147",17.8
"Row15148",16.7
"Row15149",17.2
"Row15150",15.0
"Row15151",15.0
"Row15152",16.7
"Row15153",17.8
"Row15154",18.9
"Row15155",19.4
"Row15156",21.1
"Row15157",21.7
"Row15158",22.8
"Row15159",23.3
"Row15160",23.9
"Row15161",22.8
"Row15162",21.7
"Row15163",19.4
"Row15164",18.9
"Row15165",18.3
"Row15166",17.8
"Row15167",17.2
"Row15168",16.7
"Row15169",16.1
"Row15170",16.1
"Row15171",16.7
"Row15172",16.1
"Row15173",16.1
"Row15174",16.1
"Row15175",16.1
"Row15176",16.1
"Row15177",16.7
"Row15178",16.7
"Row15179",17.2
"Row15180",17.8
"Row15181",19.4
"Row15182",20.6
"Row15183",22.2
"Row15184",21.7
"Row15185",19.4
"Row15186",17.2
"Row15187",16.1
"Row15188",15.0
"Row15189",14.4
"Row15190",13.9
"Row15191",13.9
"Row15192",13.3
"Row15193",13.3
"Row15194",13.3
"Row15195",13.3
"Row15196",13.3
"Row15197",13.3
"Row15198",13.3
"Row15199",13.3
"Row15200",13.3
"Row15201",13.3
"Row15202",13.9
"Row15203",16.1
"Row15204",17.8
"Row15205",18.9
"Row15206",18.9
"Row15207",19.4
"Row15208",18.9
"Row15209",17.8
"Row15210",16.7
"Row15211",15.6
"Row15212",14.4
"Row15213",14.4
"Row15214",14.4
"Row15215",13.9
"Row15216",13.9
"Row15217",14.4
"Row15218",13.9
"Row15219",13.9
"Row15220",13.9
"Row15221",13.9
"Row15222",13.9
"Row15223",13.9
"Row15224",14.4
"Row15225",15.6
"Row15226",16.7
"Row15227",16.7
"Row15228",18.3
"Row15229",19.4
"Row15230",18.9
"Row15231",18.9
"Row15232",17.8
"Row15233",18.3
"Row15234",17.2
"Row15235",16.1
"Row15236",16.1
"Row15237",16.1
"Row15238",16.1
"Row15239",15.6
"Row15240",15.6
"Row15241",15.6
"Row15242",15.6
"Row15243",15.6
"Row15244",15.6
"Row15245",15.6
"Row15246",15.6
"Row15247",15.6
"Row15248",16.1
"Row15249",16.7
"Row15250",18.9
"Row15251",18.9
"Row15252",20.0
"Row15253",20.6
"Row15254",21.1
"Row15255",22.8
"Row15256",21.7
"Row15257",21.1
"Row15258",19.4
"Row15259",17.8
"Row15260",16.1
"Row15261",16.1
"Row15262",16.1
"Row15263",16.1
"Row15264",16.1
"Row15265",16.1
"Row15266",16.1
"Row15267",15.6
"Row15268",16.1
"Row15269",16.1
"Row15270",16.1
"Row15271",15.6
"Row15272",15.6
"Row15273",17.2
"Row15274",18.3
"Row15275",19.4
"Row15276",21.1
"Row15277",22.2
"Row15278",22.8
"Row15279",21.1
"Row15280",20.6
"Row15281",18.9
"Row15282",17.8
"Row15283",15.6
"Row15284",15.6
"Row15285",15.6
"Row15286",15.0
"Row15287",15.0
"Row15288",14.4
"Row15289",14.4
"Row15290",14.4
"Row15291",13.9
"Row15292",13.3
"Row15293",12.8
"Row15294",13.3
"Row15295",12.8
"Row15296",13.3
"Row15297",16.1
"Row15298",17.8
"Row15299",18.9
"Row15300",20.0
"Row15301",21.7
"Row15302",23.3
"Row15303",19.4
"Row15304",18.3
"Row15305",17.2
"Row15306",16.7
"Row15307",15.6
"Row15308",14.4
"Row15309",13.9
"Row15310",13.9
"Row15311",13.3
"Row15312",13.3
"Row15313",13.3
"Row15314",12.8
"Row15315",12.8
"Row15316",12.8
"Row15317",11.7
"Row15318",12.2
"Row15319",12.8
"Row15320",13.3
"Row15321",13.9
"Row15322",16.1
"Row15323",17.8
"Row15324",19.4
"Row15325",19.4
"Row15326",20.0
"Row15327",21.1
"Row15328",21.1
"Row15329",18.3
"Row15330",17.2
"Row15331",15.6
"Row15332",15.6
"Row15333",15.0
"Row15334",14.4
"Row15335",13.9
"Row15336",13.3
"Row15337",13.3
"Row15338",12.8
"Row15339",12.2
"Row15340",12.8
"Row15341",12.2
"Row15342",12.2
"Row15343",12.2
"Row15344",12.2
"Row15345",14.4
"Row15346",16.7
"Row15347",18.3
"Row15348",18.9
"Row15349",20.6
"Row15350",21.7
"Row15351",20.6
"Row15352",20.0
"Row15353",18.3
"Row15354",16.7
"Row15355",15.0
"Row15356",14.4
"Row15357",14.4
"Row15358",14.4
"Row15359",13.9
"Row15360",13.9
"Row15361",13.9
"Row15362",13.9
"Row15363",12.8
"Row15364",12.8
"Row15365",13.9
"Row15366",15.0
"Row15367",14.4
"Row15368",14.4
"Row15369",16.7
"Row15370",17.8
"Row15371",18.9
"Row15372",20.0
"Row15373",20.6
"Row15374",21.1
"Row15375",21.1
"Row15376",21.1
"Row15377",21.7
"Row15378",20.0
"Row15379",18.3
"Row15380",17.2
"Row15381",17.2
"Row15382",16.7
"Row15383",16.1
"Row15384",16.7
"Row15385",15.6
"Row15386",15.6
"Row15387",15.0
"Row15388",15.0
"Row15389",15.0
"Row15390",15.0
"Row15391",15.6
"Row15392",14.4
"Row15393",15.6
"Row15394",16.1
"Row15395",16.1
"Row15396",16.7
"Row15397",20.0
"Row15398",20.0
"Row15399",19.4
"Row15400",16.7
"Row15401",18.3
"Row15402",15.6
"Row15403",15.6
"Row15404",15.6
"Row15405",15.0
"Row15406",14.4
"Row15407",14.4
"Row15408",15.0
"Row15409",14.4
"Row15410",14.4
"Row15411",14.4
"Row15412",14.4
"Row15413",15.0
"Row15414",15.0
"Row15415",14.4
"Row15416",14.4
"Row15417",15.6
"Row15418",17.2
"Row15419",17.8
"Row15420",18.3
"Row15421",19.4
"Row15422",18.9
"Row15423",19.4
"Row15424",20.0
"Row15425",19.4
"Row15426",18.3
"Row15427",16.7
"Row15428",15.6
"Row15429",15.0
"Row15430",14.4
"Row15431",14.4
"Row15432",13.9
"Row15433",13.9
"Row15434",13.3
"Row15435",12.8
"Row15436",12.8
"Row15437",13.3
"Row15438",13.3
"Row15439",12.2
"Row15440",12.2
"Row15441",13.9
"Row15442",15.6
"Row15443",16.7
"Row15444",17.8
"Row15445",19.4
"Row15446",19.4
"Row15447",21.1
"Row15448",20.6
"Row15449",18.3
"Row15450",17.8
"Row15451",16.7
"Row15452",16.1
"Row15453",16.1
"Row15454",15.0
"Row15455",15.0
"Row15456",13.3
"Row15457",13.3
"Row15458",12.8
"Row15459",12.8
"Row15460",11.7
"Row15461",12.2
"Row15462",11.7
"Row15463",11.7
"Row15464",12.8
"Row15465",15.6
"Row15466",17.2
"Row15467",17.8
"Row15468",20.0
"Row15469",20.6
"Row15470",22.8
"Row15471",24.4
"Row15472",25.6
"Row15473",23.3
"Row15474",20.0
"Row15475",18.9
"Row15476",18.3
"Row15477",17.8
"Row15478",17.8
"Row15479",15.0
"Row15480",15.0
"Row15481",16.7
"Row15482",16.7
"Row15483",15.0
"Row15484",13.9
"Row15485",13.3
"Row15486",13.3
"Row15487",13.3
"Row15488",14.4
"Row15489",16.7
"Row15490",18.3
"Row15491",19.4
"Row15492",20.6
"Row15493",21.1
"Row15494",23.9
"Row15495",26.7
"Row15496",28.3
"Row15497",27.8
"Row15498",27.2
"Row15499",23.9
"Row15500",22.8
"Row15501",21.7
"Row15502",20.0
"Row15503",17.8
"Row15504",17.2
"Row15505",16.7
"Row15506",17.2
"Row15507",16.7
"Row15508",15.6
"Row15509",15.0
"Row15510",16.7
"Row15511",15.0
"Row15512",15.0
"Row15513",18.9
"Row15514",20.6
"Row15515",21.7
"Row15516",24.4
"Row15517",24.4
"Row15518",25.6
"Row15519",26.7
"Row15520",24.4
"Row15521",22.8
"Row15522",22.2
"Row15523",20.6
"Row15524",19.4
"Row15525",17.8
"Row15526",17.2
"Row15527",15.6
"Row15528",14.4
"Row15529",13.3
"Row15530",13.3
"Row15531",12.2
"Row15532",12.2
"Row15533",12.2
"Row15534",12.2
"Row15535",11.7
"Row15536",12.8
"Row15537",13.9
"Row15538",15.6
"Row15539",16.7
"Row15540",17.2
"Row15541",18.3
"Row15542",17.2
"Row15543",17.2
"Row15544",17.2
"Row15545",16.7
"Row15546",15.0
"Row15547",14.4
"Row15548",14.4
"Row15549",14.4
"Row15550",14.4
"Row15551",13.9
"Row15552",13.3
"Row15553",13.3
"Row15554",12.8
"Row15555",12.8
"Row15556",13.3
"Row15557",13.3
"Row15558",12.8
"Row15559",12.2
"Row15560",12.8
"Row15561",13.9
"Row15562",15.6
"Row15563",17.8
"Row15564",18.3
"Row15565",19.4
"Row15566",19.4
"Row15567",18.9
"Row15568",17.2
"Row15569",15.6
"Row15570",15.0
"Row15571",13.9
"Row15572",13.3
"Row15573",13.3
"Row15574",12.8
"Row15575",12.2
"Row15576",12.2
"Row15577",12.2
"Row15578",12.2
"Row15579",12.2
"Row15580",12.2
"Row15581",12.2
"Row15582",12.2
"Row15583",12.2
"Row15584",12.8
"Row15585",13.9
"Row15586",15.0
"Row15587",15.6
"Row15588",16.7
"Row15589",17.2
"Row15590",17.2
"Row15591",16.7
"Row15592",16.1
"Row15593",15.0
"Row15594",14.4
"Row15595",13.3
"Row15596",12.8
"Row15597",12.8
"Row15598",12.8
"Row15599",12.8
"Row15600",12.2
"Row15601",12.2
"Row15602",12.2
"Row15603",11.7
"Row15604",11.7
"Row15605",11.7
"Row15606",11.7
"Row15607",11.7
"Row15608",11.7
"Row15609",12.8
"Row15610",14.4
"Row15611",16.1
"Row15612",16.7
"Row15613",18.3
"Row15614",18.3
"Row15615",17.8
"Row15616",17.2
"Row15617",16.1
"Row15618",15.0
"Row15619",13.9
"Row15620",13.3
"Row15621",13.3
"Row15622",13.3
"Row15623",12.8
"Row15624",12.8
"Row15625",12.8
"Row15626",12.8
"Row15627",13.3
"Row15628",13.3
"Row15629",13.3
"Row15630",13.3
"Row15631",13.9
"Row15632",14.4
"Row15633",14.4
"Row15634",14.4
"Row15635",15.6
"Row15636",14.4
"Row15637",15.6
"Row15638",16.1
"Row15639",16.7
"Row15640",15.6
"Row15641",14.4
"Row15642",13.9
"Row15643",12.8
"Row15644",12.8
"Row15645",12.8
"Row15646",12.2
"Row15647",12.2
"Row15648",11.7
"Row15649",11.7
"Row15650",11.7
"Row15651",11.7
"Row15652",11.7
"Row15653",11.1
"Row15654",11.1
"Row15655",10.6
"Row15656",11.1
"Row15657",13.3
"Row15658",15.0
"Row15659",16.7
"Row15660",17.8
"Row15661",17.2
"Row15662",17.2
"Row15663",17.2
"Row15664",16.7
"Row15665",15.6
"Row15666",13.9
"Row15667",13.3
"Row15668",12.8
"Row15669",12.8
"Row15670",15.6
"Row15671",16.7
"Row15672",16.7
"Row15673",16.1
"Row15674",16.1
"Row15675",15.6
"Row15676",15.0
"Row15677",15.0
"Row15678",14.4
"Row15679",14.4
"Row15680",15.0
"Row15681",15.6
"Row15682",16.7
"Row15683",17.2
"Row15684",18.3
"Row15685",19.4
"Row15686",20.6
"Row15687",19.4
"Row15688",18.9
"Row15689",17.8
"Row15690",16.1
"Row15691",14.4
"Row15692",13.3
"Row15693",12.2
"Row15694",11.7
"Row15695",11.1
"Row15696",10.6
"Row15697",10.6
"Row15698",10.0
"Row15699",8.9
"Row15700",8.9
"Row15701",8.3
"Row15702",8.3
"Row15703",8.9
"Row15704",9.4
"Row15705",12.8
"Row15706",15.6
"Row15707",15.6
"Row15708",16.7
"Row15709",18.9
"Row15710",18.3
"Row15711",19.4
"Row15712",19.4
"Row15713",17.8
"Row15714",16.7
"Row15715",13.9
"Row15716",12.8
"Row15717",12.2
"Row15718",11.7
"Row15719",11.1
"Row15720",10.6
"Row15721",10.6
"Row15722",10.0
"Row15723",10.0
"Row15724",9.4
"Row15725",8.9
"Row15726",9.4
"Row15727",9.4
"Row15728",9.4
"Row15729",12.2
"Row15730",13.9
"Row15731",15.0
"Row15732",16.7
"Row15733",17.2
"Row15734",16.7
"Row15735",18.3
"Row15736",18.3
"Row15737",17.2
"Row15738",15.0
"Row15739",10.6
"Row15740",10.0
"Row15741",10.0
"Row15742",10.0
"Row15743",10.0
"Row15744",9.4
"Row15745",9.4
"Row15746",8.9
"Row15747",8.3
"Row15748",8.3
"Row15749",7.8
"Row15750",9.4
"Row15751",8.9
"Row15752",8.9
"Row15753",10.6
"Row15754",12.2
"Row15755",12.8
"Row15756",14.4
"Row15757",15.6
"Row15758",15.6
"Row15759",16.1
"Row15760",14.4
"Row15761",13.9
"Row15762",12.8
"Row15763",11.7
"Row15764",11.1
"Row15765",11.1
"Row15766",10.6
"Row15767",10.6
"Row15768",10.6
"Row15769",10.0
"Row15770",8.9
"Row15771",8.9
"Row15772",8.3
"Row15773",9.4
"Row15774",8.9
"Row15775",8.9
"Row15776",8.9
"Row15777",10.0
"Row15778",12.2
"Row15779",13.3
"Row15780",13.9
"Row15781",15.0
"Row15782",16.7
"Row15783",18.3
"Row15784",19.4
"Row15785",16.7
"Row15786",14.4
"Row15787",12.8
"Row15788",13.3
"Row15789",13.3
"Row15790",13.3
"Row15791",11.7
"Row15792",11.1
"Row15793",10.6
"Row15794",11.1
"Row15795",9.4
"Row15796",10.6
"Row15797",9.4
"Row15798",8.9
"Row15799",8.9
"Row15800",9.4
"Row15801",12.2
"Row15802",15.0
"Row15803",16.1
"Row15804",17.2
"Row15805",18.3
"Row15806",18.9
"Row15807",20.6
"Row15808",21.1
"Row15809",19.4
"Row15810",18.3
"Row15811",16.7
"Row15812",15.0
"Row15813",14.4
"Row15814",13.3
"Row15815",12.2
"Row15816",11.7
"Row15817",11.7
"Row15818",12.8
"Row15819",11.1
"Row15820",11.1
"Row15821",10.0
"Row15822",10.6
"Row15823",10.0
"Row15824",11.1
"Row15825",13.3
"Row15826",16.1
"Row15827",17.8
"Row15828",20.0
"Row15829",22.2
"Row15830",20.0
"Row15831",21.1
"Row15832",23.3
"Row15833",22.8
"Row15834",18.9
"Row15835",17.2
"Row15836",16.7
"Row15837",16.1
"Row15838",15.0
"Row15839",14.4
"Row15840",12.8
"Row15841",13.3
"Row15842",12.8
"Row15843",12.8
"Row15844",11.7
"Row15845",11.1
"Row15846",11.7
"Row15847",10.0
"Row15848",12.2
"Row15849",13.9
